viral,prob_False,prob_True
False,0.9998671412,0.0001328824
False,0.9996703267,0.0003296454
False,0.9998906851,0.0001093336
False,0.999766767,0.000233217
False,0.9999010563,0.0000989145
False,0.9998643994,0.0001355909
False,0.9961612821,0.0038386974
False,0.9999033809,0.0000966441
False,0.9998937845,0.0001062124
False,0.9998932481,0.0001067387
False,0.9998580217,0.000142003
False,0.9998521209,0.0001479072
False,0.9940094352,0.0059905937
False,0.9988628626,0.0011371302
False,0.999807477,0.0001925272
False,0.9998906851,0.0001092853
False,0.9998922944,0.0001077268
False,0.9891660213,0.0108339535
False,0.9999042749,0.0000957464
False,0.9998951554,0.0001048389
False,0.9937114716,0.0062885256
False,0.9998967648,0.0001032428
False,0.9999106526,0.000089368
False,0.999905169,0.000094831
False,0.9998784065,0.0001215784
False,0.9993769526,0.0006230264
False,0.9997701645,0.0002298494
False,0.9999040365,0.0000959568
False,0.9999040365,0.0000959568
False,0.999761343,0.0002386448
False,0.9998841286,0.0001158665
False,0.9511978626,0.0488021448
False,0.9962527156,0.0037472704
False,0.999884963,0.0001150156
False,0.9998414516,0.0001585702
False,0.9999095798,0.0000903984
False,0.9998726845,0.0001273194
False,0.9999095798,0.0000903984
False,0.999904871,0.0000951454
False,0.9994470477,0.0005529431
False,0.9999030232,0.0000969711
False,0.9998820424,0.0001179349
False,0.999868989,0.0001310089
False,0.9998478293,0.0001521922
False,0.9999025464,0.0000974798
False,0.999687016,0.0003129816
False,0.9999064207,0.0000936082
False,0.9989299774,0.001070043
False,0.9992725849,0.0007274329
False,0.9999079704,0.0000920481
False,0.9998998642,0.0001001371
False,0.9998964071,0.0001036045
False,0.9999030828,0.0000969218
False,0.9998649955,0.0001350324
False,0.9997693896,0.0002306143
False,0.9995129108,0.0004871021
False,0.9999063611,0.0000936555
False,0.9998566508,0.0001433207
False,0.9998489022,0.0001510864
False,0.9999107122,0.0000892976
False,0.9998844862,0.000115542
False,0.9997074008,0.0002925913
False,0.9998178482,0.0001821695
False,0.9998435378,0.0001564739
False,0.9998509884,0.0001490113
False,0.999895215,0.0001047929
False,0.9998219013,0.0001780714
False,0.9998938441,0.0001061425
False,0.9987541437,0.0012458849
False,0.9998428822,0.0001570954
False,0.9999049306,0.0000950652
False,0.9999106526,0.000089368
False,0.9999058843,0.0000941391
False,0.9998916388,0.0001083732
False,0.9998956919,0.0001043201
False,0.9997312427,0.000268784
False,0.9998391867,0.0001608189
False,0.9998254776,0.0001745037
False,0.9998270273,0.0001729573
False,0.999902606,0.0000974121
False,0.999876976,0.0001230349
False,0.9988405108,0.0011594682
False,0.9999017715,0.0000982055
False,0.9998118877,0.0001881052
False,0.9998971224,0.0001028732
False,0.9998990893,0.0001009106
False,0.9996261597,0.0003738542
False,0.999512732,0.0004872831
False,0.9998965263,0.0001034895
False,0.9999015331,0.000098492
False,0.9998813868,0.000118593
False,0.9999070168,0.0000929772
False,0.9998739958,0.0001260219
False,0.9996917844,0.0003082368
False,0.9998598099,0.0001402178
False,0.9999138713,0.0000861019
False,0.9998003244,0.0001996904
False,0.9999078512,0.0000921673
False,0.9987045527,0.0012954386
False,0.999899447,0.0001005481
False,0.999876976,0.0001230349
False,0.9998839498,0.000116062
False,0.9995753169,0.0004246865
False,0.9998777509,0.0001222762
False,0.9998992682,0.0001007264
False,0.9998698831,0.0001301425
False,0.9996927977,0.0003071793
False,0.9999124408,0.0000875515
False,0.9996905327,0.0003094545
False,0.9997065663,0.0002934348
False,0.9998236895,0.0001763089
False,0.9998776913,0.0001223083
False,0.9897956848,0.0102043115
False,0.9808983803,0.0191016123
False,0.9956479669,0.0043520289
False,0.9940139055,0.0059861108
False,0.9996927977,0.0003071793
False,0.9996927977,0.0003071793
False,0.9998919964,0.0001079764
False,0.9997870922,0.0002128846
False,0.9999107718,0.0000892222
False,0.9998924136,0.0001075849
False,0.9999030232,0.0000969536
False,0.9999011755,0.0000988372
False,0.9996697903,0.0003302239
False,0.9998990893,0.0001009106
False,0.999812901,0.0001870704
False,0.9998262525,0.0001737507
False,0.9999058247,0.0000941818
False,0.9998974204,0.0001025818
False,0.9998960495,0.0001039214
False,0.9998881817,0.0001118088
False,0.9976300597,0.0023699598
False,0.9998742342,0.0001257577
False,0.999891758,0.0001082592
False,0.9985849857,0.001415038
False,0.9998732209,0.000126772
False,0.9999015331,0.000098492
False,0.999900043,0.0000999723
False,0.9998021126,0.0001978796
False,0.9998786449,0.0001213827
False,0.9998925328,0.000107482
False,0.9999099374,0.0000900333
False,0.9999011159,0.0000989031
False,0.9999071956,0.0000927793
False,0.9997159839,0.0002840151
False,0.9998443127,0.0001556709
False,0.9999010563,0.0000989145
False,0.9998978376,0.000102136
False,0.9979197979,0.0020802012
False,0.9998803735,0.0001196413
False,0.9998977184,0.0001022586
False,0.9998987913,0.0001011894
False,0.9998675585,0.0001324341
False,0.9998728633,0.0001271378
False,0.9998193383,0.0001806801
False,0.9998890758,0.0001109204
False,0.9998996258,0.0001003996
False,0.9999016523,0.0000983754
False,0.9998959899,0.0001040113
False,0.9998990893,0.0001009106
False,0.9998944998,0.0001055023
False,0.9999016523,0.0000983754
False,0.9998803139,0.0001196978
False,0.999730587,0.0002694021
False,0.999730587,0.0002694021
False,0.9998993278,0.0001006888
False,0.9999026656,0.0000973338
False,0.999676466,0.0003235169
False,0.9997372627,0.0002627425
False,0.9998921752,0.000107846
False,0.9990606308,0.0009393673
False,0.999912858,0.0000871162
False,0.999907732,0.000092282
False,0.9998725057,0.0001275197
False,0.9998992682,0.0001007567
False,0.9998870492,0.0001129263
False,0.9999079108,0.000092078
False,0.9940822124,0.0059178011
False,0.9998869896,0.0001130187
False,0.9998785257,0.0001214687
False,0.9998887777,0.0001111995
False,0.9920623302,0.0079376837
False,0.999797225,0.0002027696
False,0.9999020696,0.0000979533
False,0.9915546775,0.0084453505
False,0.9932064414,0.0067935558
False,0.9999008775,0.0000990974
False,0.9998591542,0.000140873
False,0.9998961687,0.0001038169
False,0.9998609424,0.0001390773
False,0.9998737574,0.0001262556
False,0.9999088645,0.0000911308
False,0.9997763038,0.0002237146
False,0.9999042153,0.000095806
False,0.9988220334,0.0011779548
False,0.9999116659,0.0000883537
False,0.9725340605,0.0274659172
False,0.9998785853,0.0001214419
False,0.9998989701,0.0001010268
False,0.9998821616,0.0001178443
False,0.9998825192,0.0001174724
False,0.9994318485,0.0005681398
False,0.9999016523,0.0000983182
False,0.999909699,0.0000903284
False,0.9998898506,0.0001101259
False,0.9998288751,0.0001711262
False,0.9998852015,0.0001148027
False,0.9999121428,0.0000878632
False,0.9999037385,0.0000962655
False,0.9998447895,0.0001552133
False,0.9999006391,0.0000993617
False,0.9997645617,0.0002354657
False,0.9998878837,0.0001121441
False,0.9998903871,0.0001096089
False,0.9998258948,0.0001741191
False,0.9997814298,0.0002185754
False,0.9999031425,0.0000968611
False,0.9998999238,0.000100055
False,0.9999086261,0.0000913559
False,0.9996964931,0.0003034913
False,0.9998812079,0.0001187774
False,0.9998841882,0.0001157966
False,0.9998772144,0.0001227865
False,0.9982773066,0.0017226813
False,0.9998878837,0.0001121441
False,0.9998878837,0.0001121441
False,0.9994094968,0.0005905158
False,0.9999053478,0.0000946644
False,0.9998990893,0.0001009106
False,0.9998937249,0.0001062604
False,0.9999044538,0.0000955175
False,0.9935058355,0.0064941905
False,0.9998983741,0.0001016092
False,0.9997766614,0.0002233646
False,0.9999094009,0.0000906025
False,0.9999009967,0.0000990284
False,0.9998276234,0.0001723516
False,0.9999015927,0.0000983931
False,0.9999042749,0.0000957002
False,0.9999073744,0.0000926471
False,0.9999097586,0.0000902647
False,0.9998989701,0.0001010256
False,0.9998319745,0.0001679989
False,0.9998702407,0.0001297641
False,0.999520123,0.0004798875
False,0.9998569489,0.0001430736
False,0.9988533258,0.0011466554
False,0.9998093247,0.0001906533
False,0.9960858226,0.0039141732
False,0.9995222092,0.0004777649
False,0.9999073744,0.0000926471
False,0.9997974038,0.000202572
False,0.9999004006,0.000099622
False,0.9998432398,0.0001567827
False,0.9998872876,0.0001127352
False,0.9998777509,0.0001222719
False,0.9999073148,0.0000926866
False,0.9998588562,0.000141124
False,0.9998669624,0.0001330667
False,0.9998342395,0.0001657364
False,0.9998691678,0.0001308247
False,0.9999041557,0.0000958154
False,0.9859611392,0.0140388515
False,0.9996383786,0.0003616248
False,0.9998520017,0.0001480033
False,0.9999053478,0.00009467
False,0.9985052943,0.0014947226
False,0.9998692274,0.0001307743
False,0.9999092221,0.0000907868
False,0.9994388819,0.0005611118
False,0.999650538,0.0003494417
False,0.9998124242,0.0001875884
False,0.9999019504,0.0000980547
False,0.9999106526,0.000089368
False,0.9998301268,0.0001698678
False,0.9998909831,0.0001090068
False,0.9998941422,0.0001058385
False,0.9943577051,0.0056422707
False,0.999900341,0.0000996858
False,0.9998962283,0.0001037922
False,0.9999066591,0.0000933217
False,0.9998828173,0.0001171822
False,0.9998979568,0.0001020399
False,0.9998183846,0.0001816117
False,0.9998651743,0.0001348132
False,0.9998966455,0.0001033275
False,0.9998887777,0.0001112395
False,0.9998941422,0.0001058834
False,0.9999060035,0.0000939754
False,0.9997427464,0.0002572284
False,0.9997975826,0.0002024029
False,0.9999027848,0.0000972349
False,0.9999006987,0.0000992795
False,0.9998438954,0.000156108
False,0.9998524189,0.0001475723
False,0.988276124,0.0117238564
False,0.9997811317,0.0002188708
False,0.9997836351,0.0002163437
False,0.9998782277,0.0001217502
False,0.9996106625,0.000389316
False,0.9929760695,0.0070239245
False,0.9997260571,0.0002739691
False,0.9998990893,0.0001009106
False,0.9999047518,0.0000952549
False,0.9999080896,0.0000919331
False,0.9940788746,0.0059211287
False,0.9998699427,0.0001300788
False,0.999250114,0.0007499058
False,0.9999013543,0.0000986332
False,0.9998993278,0.0001006779
False,0.9998441935,0.0001557856
False,0.9998885989,0.0001113816
False,0.999861896,0.0001380837
False,0.9998464584,0.0001535437
False,0.999861896,0.0001380837
False,0.9991031885,0.0008967834
False,0.9998793602,0.0001206377
False,0.9998534322,0.000146588
False,0.9999048114,0.0000952075
False,0.9997888207,0.0002112015
False,0.9998813868,0.000118593
False,0.9998233914,0.000176585
False,0.9998564124,0.0001435932
False,0.9998745322,0.0001254727
False,0.9974494576,0.0025505358
False,0.9999040961,0.000095921
False,0.9998742342,0.0001257384
False,0.9998959303,0.0001040625
False,0.9998973608,0.0001026381
False,0.9999063611,0.0000936555
False,0.9996672273,0.0003327719
False,0.9998080134,0.0001919708
False,0.9998393059,0.0001606932
False,0.9997999072,0.0002000887
False,0.9996346831,0.0003653268
False,0.9998838305,0.0001161668
False,0.999846518,0.0001534547
False,0.9999038577,0.000096124
False,0.9997800589,0.0002199318
False,0.9999116659,0.0000883537
False,0.9999068975,0.0000931085
False,0.9999098778,0.0000901513
False,0.9997999072,0.0002000887
False,0.99504143,0.004958557
False,0.9995797873,0.0004202036
False,0.999746263,0.0002537432
False,0.9999008775,0.0000991164
False,0.9999067783,0.0000932235
False,0.9998033643,0.0001966065
False,0.9998930693,0.0001069084
False,0.9999004006,0.000099622
False,0.9998710752,0.0001289543
False,0.9998992085,0.0001007719
False,0.9999027848,0.0000971922
False,0.9999027848,0.0000972349
False,0.9998540282,0.0001459716
False,0.9995819926,0.0004179878
False,0.9998797774,0.0001202328
False,0.9993605018,0.0006395022
False,0.9998132586,0.0001867591
False,0.9998543859,0.0001456225
False,0.9999106526,0.000089368
False,0.9998807907,0.0001191845
False,0.999555707,0.0004442965
False,0.9999002814,0.0000997354
False,0.9998723865,0.0001276338
False,0.9995661974,0.0004337842
False,0.9998010993,0.0001988795
False,0.9999033213,0.000096697
False,0.9998948574,0.0001051697
False,0.9660972953,0.0339026786
False,0.9999027848,0.0000971875
False,0.9999005795,0.0000993945
False,0.9998652935,0.0001347129
False,0.9988737702,0.0011262284
False,0.9989276528,0.0010723264
False,0.99964118,0.0003588206
False,0.9993605018,0.0006395022
False,0.9998918772,0.0001081136
False,0.9998397827,0.0001602278
False,0.9997392297,0.0002607811
False,0.9999027848,0.0000971875
False,0.9997309446,0.0002690358
False,0.9995282888,0.0004717342
False,0.9999095798,0.0000903984
False,0.9996064901,0.0003935304
False,0.9997919202,0.000208098
False,0.9993600249,0.0006399859
False,0.9997891188,0.000210861
False,0.9998126626,0.0001873671
False,0.9975073934,0.0024925936
False,0.9999015331,0.0000984919
False,0.999276638,0.0007233833
False,0.9998877048,0.0001122792
False,0.9999025464,0.0000974638
False,0.999483645,0.0005163531
False,0.9999141693,0.0000858185
False,0.9999116659,0.0000883537
False,0.9997982979,0.0002017071
False,0.9995261431,0.0004738477
False,0.9998984933,0.0001014958
False,0.9999002814,0.0000997126
False,0.9997762442,0.0002237265
False,0.9957821965,0.0042178314
False,0.9999064803,0.0000934939
False,0.9998728633,0.0001271285
False,0.9995929599,0.0004070508
False,0.9999039769,0.0000960125
False,0.9997237325,0.0002762957
False,0.9997457862,0.0002542013
False,0.9936879873,0.0063120155
False,0.9940876365,0.0059123901
False,0.9998341799,0.0001658433
False,0.9998976588,0.0001023203
False,0.9999116659,0.0000883537
False,0.999892354,0.000107628
False,0.9998742938,0.0001257233
False,0.9996353984,0.0003646119
False,0.9998935461,0.0001064357
False,0.9989749789,0.0010249976
False,0.9998934269,0.0001065465
False,0.9998934269,0.0001065465
False,0.9999046922,0.0000953122
False,0.9998750687,0.0001249545
False,0.9998102784,0.0001897013
False,0.9998979568,0.0001020446
False,0.9998675585,0.0001324146
False,0.9999058247,0.0000941818
False,0.9998998642,0.0001001568
False,0.9957971573,0.0042028413
False,0.9998575449,0.0001424684
False,0.9999119043,0.0000880672
False,0.9999063015,0.0000936912
False,0.9998993874,0.0001006365
False,0.999583602,0.0004164146
False,0.9999067783,0.0000932312
False,0.9998195171,0.0001804938
False,0.9998195171,0.0001804938
False,0.9998888969,0.0001111079
False,0.9998857379,0.00011426
False,0.9998883009,0.0001117248
False,0.9999039173,0.0000960866
False,0.9998450875,0.0001548851
False,0.9998807907,0.0001192367
False,0.9998186827,0.0001812967
False,0.9999077916,0.000092236
False,0.9995981455,0.0004018813
False,0.9998709559,0.0001290693
False,0.9998806715,0.0001193077
False,0.9999011159,0.0000988685
False,0.9999100566,0.0000899183
False,0.9998860955,0.0001139181
False,0.9999044538,0.0000955568
False,0.9999080896,0.0000919331
False,0.9998887777,0.0001112419
False,0.9998760819,0.0001239359
False,0.9998015761,0.0001984102
False,0.9997955561,0.0002044444
False,0.9926864505,0.0073135467
False,0.9997685552,0.0002314317
False,0.9999057055,0.0000942982
False,0.9998807311,0.0001192545
False,0.9989699721,0.0010300041
False,0.9998396635,0.0001603512
False,0.9998990893,0.0001009106
False,0.9999037981,0.0000962047
False,0.9998991489,0.00010087
False,0.9998861551,0.0001138387
False,0.9998822808,0.0001176992
False,0.9998928308,0.0001071869
False,0.999886632,0.0001133959
False,0.999574244,0.0004257673
False,0.9999119043,0.0000880672
False,0.9999067783,0.000093219
False,0.9998430014,0.0001570007
False,0.9995030761,0.0004969399
False,0.9999043345,0.0000956424
False,0.9998975396,0.0001024492
False,0.9995262623,0.0004737224
False,0.9996632338,0.0003367415
False,0.9997424483,0.0002575477
False,0.9996097684,0.0003902503
False,0.9999106526,0.000089368
False,0.9996433854,0.0003566368
False,0.9998908043,0.0001091749
False,0.9999032021,0.0000968203
False,0.9998224378,0.0001775904
False,0.9998950362,0.000104959
False,0.9998772144,0.0001227935
False,0.9998968244,0.00010319
False,0.9998957515,0.0001042739
False,0.9997729659,0.0002270318
False,0.9999029636,0.0000970337
False,0.9998252988,0.0001746833
False,0.9999024272,0.0000975737
False,0.9998990893,0.0001009106
True,0.1352276504,0.8647723794
False,0.9999007583,0.0000992439
False,0.9997986555,0.000201332
False,0.9998865128,0.0001134747
False,0.9998389482,0.0001610239
False,0.9999017119,0.0000983176
False,0.9998258948,0.0001741191
False,0.9995138049,0.0004862217
False,0.9998884797,0.0001115496
False,0.9998953342,0.0001046421
False,0.9999005198,0.0000995063
False,0.9998770356,0.0001229753
False,0.9998645782,0.0001354133
False,0.99942559,0.0005744018
False,0.9998358488,0.0001641645
False,0.9998983741,0.000101634
False,0.9999015331,0.0000984678
False,0.9997856617,0.0002143398
False,0.9997380376,0.0002619347
False,0.9947721362,0.0052278694
False,0.9998520613,0.0001479508
False,0.9998891354,0.000110883
False,0.9999012351,0.0000987652
False,0.9967823029,0.0032177228
False,0.9998874664,0.0001125234
False,0.9997838736,0.0002161025
False,0.9998848438,0.0001151701
False,0.9997130632,0.0002869183
False,0.9998764992,0.000123515
False,0.9998762012,0.0001237826
False,0.9998646379,0.0001353704
False,0.9998227358,0.0001772727
False,0.9999116659,0.0000883537
False,0.9999117851,0.0000882356
False,0.9998795986,0.0001203993
False,0.999853313,0.000146696
False,0.9998980761,0.0001018969
False,0.9987081885,0.0012917923
False,0.9997778535,0.0002221646
False,0.9998546839,0.0001453296
False,0.9997936487,0.0002063646
False,0.9999015331,0.000098492
False,0.9998844266,0.0001155466
False,0.9999072552,0.0000927621
False,0.999905467,0.0000945119
False,0.9998280406,0.0001719799
False,0.9999115467,0.0000884687
False,0.9995964766,0.0004035193
False,0.9998968244,0.0001031593
False,0.9998621345,0.0001378556
False,0.9999011159,0.0000988796
False,0.999535501,0.0004644867
False,0.9998616576,0.0001383632
False,0.9998237491,0.000176228
False,0.999802947,0.0001970421
False,0.9998772144,0.000122756
False,0.9999106526,0.000089368
False,0.9998241067,0.0001759152
False,0.9998241067,0.0001759152
False,0.9998958111,0.000104194
False,0.9994553328,0.0005446564
False,0.9999106526,0.000089368
False,0.9999006391,0.0000993853
False,0.9998549819,0.0001449891
False,0.9997574687,0.0002425344
False,0.9997881055,0.0002119146
False,0.9998978376,0.0001021526
False,0.9997500181,0.0002499866
False,0.9937717915,0.0062281969
False,0.9999006391,0.0000993853
False,0.9990261793,0.0009738092
False,0.9998863339,0.0001136423
False,0.9998903871,0.0001096019
False,0.999882102,0.0001179189
False,0.9995366335,0.0004633397
False,0.9992854595,0.0007145503
False,0.9997388721,0.0002611178
False,0.9998444915,0.0001554862
False,0.999833107,0.0001668871
False,0.9998340011,0.0001660271
False,0.9998958111,0.0001042167
False,0.9998813272,0.000118685
False,0.9998934269,0.0001065636
False,0.9996523857,0.0003476403
False,0.9998685122,0.0001315106
False,0.9998801351,0.0001198641
False,0.9998710752,0.0001289543
False,0.9998434186,0.0001565757
False,0.9964215159,0.0035784799
False,0.9998736382,0.0001263892
False,0.9998189211,0.0001811004
False,0.9998853803,0.0001146282
False,0.999902606,0.000097373
False,0.9997595549,0.0002404426
False,0.9999068975,0.0000931085
False,0.9999086261,0.0000913878
False,0.9999065399,0.0000934325
False,0.9997930527,0.0002069438
False,0.9999086261,0.0000913878
False,0.9998795986,0.0001203805
False,0.9982842803,0.0017157325
False,0.9997008443,0.00029917
False,0.9996120334,0.0003879921
False,0.9998733997,0.0001266133
False,0.9997452497,0.0002547489
False,0.9998633862,0.0001365864
False,0.9998517036,0.0001482968
False,0.9993907213,0.0006092773
False,0.9997033477,0.0002966348
False,0.9998914003,0.0001086084
False,0.9998956919,0.0001043201
False,0.9998534918,0.0001464795
False,0.9999025464,0.0000974638
False,0.9998970628,0.0001029175
False,0.9997422695,0.0002577325
False,0.9999058247,0.0000941818
False,0.9997975826,0.0002024017
False,0.9998845458,0.0001154388
False,0.9999086261,0.0000913559
False,0.9998501539,0.0001498364
False,0.9999063611,0.0000936397
False,0.9998936653,0.0001063183
False,0.999899447,0.0001005372
False,0.9998535514,0.0001464577
False,0.9998363853,0.0001635981
False,0.9999031425,0.0000968406
False,0.9998051524,0.0001948577
False,0.9998911619,0.0001088646
False,0.9998930693,0.000106923
False,0.9999082088,0.0000917616
False,0.9998935461,0.0001064244
False,0.999900043,0.0000999863
False,0.9999057055,0.0000943117
False,0.9995964766,0.0004035193
False,0.9998878241,0.000112175
False,0.9997683167,0.0002316951
False,0.9998466969,0.0001532848
False,0.9997646213,0.0002354044
False,0.9998754859,0.00012452
False,0.9999117851,0.0000882356
False,0.9998828769,0.0001171167
False,0.9999071956,0.0000928016
False,0.9970005155,0.0029995136
False,0.9997956157,0.00020438
False,0.9999125004,0.0000874981
False,0.9999075532,0.0000924204
False,0.9998999238,0.0001000566
False,0.9999073744,0.0000926254
False,0.9999073744,0.0000926254
False,0.999879837,0.0001201706
False,0.9999021292,0.0000978911
False,0.9998022914,0.0001976999
False,0.9998876452,0.0001123394
False,0.9999108911,0.0000891072
False,0.9998864532,0.0001135708
False,0.8866637945,0.1133361906
False,0.9998738766,0.000126145
False,0.9994356632,0.0005643596
False,0.9999106526,0.000089368
False,0.9996542335,0.0003457555
False,0.9999133348,0.0000866568
False,0.999902606,0.0000973705
False,0.9999076128,0.0000923758
False,0.9999064803,0.0000934977
False,0.9999005198,0.0000994725
False,0.9998323917,0.0001676062
False,0.9998617768,0.0001382021
False,0.9998966455,0.0001033437
False,0.9998975396,0.0001024721
False,0.999873817,0.000126209
False,0.999873817,0.000126209
False,0.9998027682,0.0001972597
False,0.9998778105,0.0001221724
False,0.9998160005,0.0001840091
False,0.9998942018,0.0001057941
False,0.9998524785,0.0001475061
False,0.9992713332,0.0007286741
False,0.9998906255,0.0001093843
False,0.9998937249,0.0001062737
False,0.9998992682,0.0001007407
False,0.9997033477,0.0002966348
False,0.9997153878,0.0002845838
False,0.9997632504,0.0002367353
False,0.9998240471,0.0001759335
False,0.9998529553,0.0001470713
False,0.9989486337,0.0010513706
False,0.9998998046,0.0001002114
False,0.9998818636,0.0001181553
False,0.9996339083,0.0003660908
False,0.9998991489,0.0001008318
False,0.9999032617,0.0000967103
False,0.9927408099,0.0072591989
False,0.9997656941,0.0002343034
False,0.999769628,0.0002303689
False,0.9997489452,0.0002510473
False,0.9988996387,0.0011003402
False,0.9998724461,0.0001275716
False,0.9998552203,0.0001447564
False,0.9998096228,0.0001903525
False,0.9998947978,0.0001052051
False,0.9999091625,0.0000908622
False,0.9998943806,0.000105593
False,0.9999058247,0.0000941818
False,0.9998184443,0.0001815265
False,0.9993249178,0.000675076
False,0.9998469353,0.0001530443
False,0.9999080896,0.0000919331
False,0.9998982549,0.0001017629
False,0.9999095798,0.0000903984
False,0.9999007583,0.0000992455
False,0.9998700619,0.0001299384
False,0.999900341,0.0000996758
False,0.9999108911,0.0000891072
False,0.9998932481,0.0001067387
False,0.9999116659,0.0000883537
False,0.9998824,0.0001176199
False,0.9997290373,0.0002709365
False,0.9998239875,0.0001759872
False,0.9998908639,0.0001091563
False,0.9998921156,0.0001078605
False,0.9998105764,0.0001894405
False,0.9999060035,0.0000939777
False,0.9998877048,0.0001122675
False,0.9999080896,0.0000919331
False,0.9999088645,0.0000911519
False,0.9998056293,0.0001943646
False,0.9999080896,0.0000919331
False,0.9999058247,0.0000941928
False,0.9934321046,0.0065678796
False,0.9998873472,0.0001126418
False,0.9941881895,0.0058117979
False,0.9996305704,0.0003694358
False,0.9997330904,0.0002668938
False,0.9998827577,0.0001172216
False,0.9981629252,0.0018370822
False,0.9998296499,0.0001703577
False,0.9998922944,0.0001076881
False,0.9998787045,0.0001213237
False,0.9999041557,0.0000958569
False,0.9998973608,0.0001026347
False,0.993050158,0.0069498662
False,0.9998989701,0.0001010256
False,0.9998940825,0.0001059039
False,0.9998933673,0.0001066609
False,0.9999116659,0.0000883537
False,0.9998948574,0.0001051587
False,0.9982984662,0.0017015461
False,0.9967767,0.0032233207
False,0.9931405783,0.0068594264
False,0.9962604046,0.0037395731
False,0.9998770356,0.0001229796
False,0.9998503327,0.0001496956
False,0.9999033213,0.0000966728
False,0.9998881221,0.0001118997
False,0.9998162389,0.0001837501
False,0.9995430708,0.0004569185
False,0.9999035001,0.0000965137
False,0.9998807907,0.0001192367
False,0.9998876452,0.00011233
False,0.9997208118,0.0002791753
False,0.9998974204,0.0001025974
False,0.9998734593,0.0001265512
False,0.9999053478,0.0000946654
False,0.9998986125,0.0001013915
False,0.9998478293,0.0001521419
False,0.9999141693,0.0000858185
False,0.999478519,0.0005214686
False,0.9998730421,0.0001269765
False,0.9999005198,0.0000994796
False,0.9997943044,0.0002057226
False,0.9998102188,0.0001897807
False,0.9996517301,0.0003482436
False,0.9998173118,0.0001827074
False,0.9972956181,0.0027043542
False,0.9999078512,0.000092167
False,0.9998654723,0.0001345553
False,0.999725163,0.0002748101
False,0.9998714924,0.0001285135
False,0.9998866916,0.0001133164
False,0.9996778369,0.000322145
False,0.999723196,0.0002768167
False,0.9998466969,0.0001533261
False,0.9998837709,0.0001162117
False,0.9998039007,0.0001961041
False,0.9998932481,0.0001067387
False,0.9998941422,0.0001058534
False,0.9999027848,0.0000972349
False,0.9998979568,0.0001020269
False,0.9996066689,0.0003933308
False,0.9996066689,0.0003933308
False,0.9999051094,0.0000948741
False,0.9996770024,0.0003230187
False,0.9998989701,0.0001010478
False,0.9999025464,0.0000974638
False,0.9993259907,0.0006739869
False,0.9997315407,0.0002684597
False,0.9998982549,0.0001017629
False,0.9997162819,0.0002837101
False,0.9998906255,0.0001093715
False,0.9998785257,0.0001214511
False,0.9998553395,0.0001446467
False,0.9999108911,0.0000891072
False,0.9998832345,0.0001167681
False,0.9998806119,0.0001194017
False,0.9999001622,0.0000998448
False,0.9998897314,0.0001102611
False,0.9999037981,0.0000962264
False,0.9999073744,0.0000926471
False,0.9999099374,0.0000900333
False,0.9998390079,0.0001610162
False,0.9998713732,0.0001286385
False,0.9996783137,0.0003216566
False,0.9998575449,0.0001424684
False,0.9929967523,0.0070032761
False,0.9999099374,0.0000900333
False,0.9991667271,0.0008332517
False,0.9998858571,0.0001141536
False,0.9998747706,0.0001252436
False,0.9997152686,0.0002847542
False,0.9989763498,0.0010236714
False,0.9998504519,0.0001495583
False,0.9998948574,0.0001051484
False,0.9998835325,0.0001164389
False,0.9997783899,0.0002216334
False,0.9999073744,0.0000926471
False,0.9998958111,0.0001042035
False,0.9998824,0.0001176177
False,0.9998850226,0.0001149548
False,0.9999060035,0.0000939777
False,0.9999067187,0.0000932965
False,0.9998469949,0.0001530219
False,0.999738574,0.0002614492
False,0.9998881817,0.0001118029
False,0.999912858,0.0000871162
False,0.9998173118,0.0001826837
False,0.9924864769,0.0075134952
False,0.9998973012,0.0001026813
False,0.9997828603,0.000217164
False,0.9998885989,0.0001114254
False,0.9997982979,0.0002017134
False,0.9999073148,0.0000926866
False,0.9998267293,0.0001732655
False,0.9999082088,0.0000917616
False,0.9998839498,0.0001160439
False,0.9998152256,0.0001847537
False,0.9998877645,0.0001122248
False,0.9998919368,0.0001080408
False,0.9998967052,0.0001033136
False,0.9999033213,0.000096684
False,0.999864161,0.0001358673
False,0.999579668,0.0004203467
False,0.9998763204,0.0001236539
False,0.9999063611,0.0000936213
False,0.9998990893,0.0001009106
False,0.9998842478,0.0001157326
False,0.999909997,0.0000899741
False,0.9974650741,0.0025349092
False,0.9998947382,0.000105261
False,0.9999100566,0.0000899183
False,0.9770076275,0.0229923464
False,0.9998838902,0.0001161184
False,0.9999138713,0.0000861019
False,0.9861941338,0.0138058392
False,0.9998988509,0.0001011619
False,0.9998686314,0.0001313856
False,0.9999085069,0.0000914693
False,0.9999106526,0.000089368
False,0.9997362494,0.000263772
False,0.9994052649,0.000594718
False,0.9998633862,0.0001366279
False,0.9998822212,0.0001177506
False,0.9998657107,0.0001342961
False,0.9984558225,0.001544186
False,0.9999124408,0.0000875863
False,0.9999125004,0.0000874981
False,0.9997088909,0.0002911134
False,0.9999141693,0.0000858185
False,0.9999046922,0.0000952891
False,0.9998865724,0.0001134278
False,0.9992121458,0.0007878341
False,0.9988937378,0.0011062836
False,0.9999043941,0.0000955831
False,0.9999082088,0.0000917779
False,0.9998268485,0.0001731461
False,0.9998301268,0.0001698797
False,0.9968389869,0.0031610369
